CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,POP2010,Rural,UATYP10
49001100100,UT,Beaver,0,,1338,0,14.0,0.0036668,0,0,0,0,0,1,,,0,0,0,1,1,0,0,0,,,,,,,2316.267318,0.606670329,940.2724832,0.246273568,775.9805341,0.612455039,303.7934492,0.56362421,,,,,,,,,,,,,,,19.82262555,0.014815116,,,1139.909461,0.298561933,427.0669988,0.111856207,338.2655973,0.266981529,187.6336692,0.348114414,,,,,,,,,,,,,,,5.206538039,0.003891284,,,6.047872532,0.001584042,2.45608261,0.00064329,0.0,0.0,1.015957516,0.001884893,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3818.0,1.0,R
49001100200,UT,Beaver,0,,927,0,10.0,0.0035575,1,1,0,0,0,1,,,1,1,0,1,1,1,0,0,,,,,,,1992.847293,0.708946031,533.0584598,0.189633034,691.9465701,0.708235998,221.2913889,0.755260713,,,,,,,,,,,,,,,2.032879706,0.002192966,,,1456.324061,0.51808042,324.2985006,0.115367663,538.0678349,0.550734734,153.9509452,0.525429847,,,,,,,,,,,,,,,0.052540935,5.67e-05,,,947.7256014,0.337148915,318.6076896,0.113343184,355.2205441,0.363582952,86.03777006,0.293644266,,,,,,,,,,,,,,,0.0,0.0,,,3.999999864,0.001422981,0.0,0.0,0.99999997,0.001023541,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2811.0,1.0,R
49003960100,UT,Box Elder,0,,978,0,9.0,0.0028553,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,,,,,,,3152.000018,1.000000006,895.2940063,0.284039977,1142.000009,1.000000008,279.0000009,1.000000003,,,,,,,,,,,,,,,11.97900174,0.012248468,,,3152.000018,1.000000006,895.2940063,0.284039977,1142.000009,1.000000008,279.0000009,1.000000003,,,,,,,,,,,,,,,11.97900174,0.012248468,,,1766.581833,0.560463779,622.5271436,0.197502266,613.8479434,0.537520091,204.629947,0.73344067,,,,,,,,,,,,,,,8.435727368,0.008625488,,,694.3650293,0.220293474,378.696021,0.120144677,241.9471471,0.211862651,76.55813604,0.274401921,,,,,,,,,,,,,,,5.723050778,0.00585179,,,,,,,,,,,,,,,3152.0,1.0,R
49003960200,UT,Box Elder,0,,2186,0,0.0,0.0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,6901.000031,1.000000004,1851.051562,0.268229468,2407.0,1.0,778.0000017,1.000000002,,,,,,,,,,,,,,,49.34827596,0.022574692,,,6779.766139,0.982432421,1812.279193,0.262611099,2362.261683,0.981413246,768.3603959,0.987609763,,,,,,,,,,,,,,,48.3564454,0.022120972,,,4.305720368,0.000623927,1.258913425,0.000182425,0.741498251,0.000308059,0.945910707,0.001215824,,,,,,,,,,,,,,,0.042724692,1.95e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6901.0,1.0,R
49003960300,UT,Box Elder,1,,2558,0,32.0,0.0039091,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,6146.979496,0.750913694,1261.674565,0.154125894,2328.300001,0.767402769,511.2922041,0.713099308,,,,,,,,,,,,,,,23.32818605,0.009119697,,,2416.491702,0.295198107,381.4530393,0.046598221,916.5207816,0.302083316,158.0727068,0.220464026,,,,,,,,,,,,,,,5.16657862,0.002019773,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,8186.0,0.0,C
49003960400,UT,Box Elder,0,,1535,0,0.0,0.0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,4872.000012,1.000000003,1665.479445,0.341847177,1622.000005,1.000000003,549.0000006,1.000000001,,,,,,,,,,,,,,,15.77134279,0.01027449,,,4872.000012,1.000000003,1665.479445,0.341847177,1622.000005,1.000000003,549.0000006,1.000000001,,,,,,,,,,,,,,,15.77134279,0.01027449,,,76.47116953,0.015696053,36.15440733,0.007420855,13.73879478,0.00847028,17.73383962,0.032302076,,,,,,,,,,,,,,,0.0,0.0,,,3.317094163,0.000680849,1.568271693,0.000321895,0.398051277,0.000245408,1.061470096,0.001933461,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4872.0,1.0,R
49003960500,UT,Box Elder,1,,1623,0,158.0,0.0314553,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,2438.954512,0.485557339,691.4969595,0.137666128,851.4595575,0.526567444,213.1351457,0.388224309,,,,,,,,,,,,,,,28.86869209,0.017787241,,,778.0261563,0.154892725,226.3598405,0.045064671,276.174587,0.170794426,64.17149146,0.116887963,,,,,,,,,,,,,,,7.413871145,0.004568004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5023.0,0.0,U
49003960601,UT,Box Elder,1,,1306,0,5.0,0.0013441,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,1244.890759,0.334648054,285.9504982,0.076868414,381.8627413,0.329192018,238.723415,0.413016289,,,,,,,,,,,,,,,3.270368477,0.002504111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3720.0,0.0,U
49003960602,UT,Box Elder,0,,769,0,39.0,0.016056,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,2355.130297,0.96958843,366.8171392,0.151015702,722.9970446,0.979670792,324.9920895,0.964368218,,,,,,,,,,,,,,,0.0,0.0,,,460.6957212,0.189664768,52.73645704,0.02171118,137.0217615,0.185666344,51.74501289,0.153546032,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2429.0,1.0,R
49003960701,UT,Box Elder,1,,1574,0,92.0,0.0193074,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,2499.025147,0.524454386,586.6045321,0.123106932,820.0247347,0.525656881,338.6256378,0.547937925,,,,,,,,,,,,,,,22.63264002,0.01437906,,,12.96443439,0.002720763,2.49449309,0.000523503,3.711209595,0.002378981,1.508797782,0.00244142,,,,,,,,,,,,,,,0.114656412,7.28e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4765.0,0.0,U
49003960702,UT,Box Elder,1,,814,0,2.0,0.0008768,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,1938.811405,0.84998308,857.7349638,0.376034618,662.0566009,0.866566232,178.5646486,0.819103893,,,,,,,,,,,,,,,24.96244526,0.030666395,,,245.0090044,0.107412979,113.2818605,0.049663244,96.0988538,0.12578384,12.22164578,0.056062595,,,,,,,,,,,,,,,2.369953144,0.00291149,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2281.0,0.0,U
49003960801,UT,Box Elder,0,,1354,0,2.0,0.0004755,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,4205.99999,0.999999998,1271.253079,0.302247522,1337.000006,1.000000005,428.9999998,0.999999999,,,,,,,,,,,,,,,53.91524901,0.039819239,,,4205.99999,0.999999998,1271.253079,0.302247522,1337.000006,1.000000005,428.9999998,0.999999999,,,,,,,,,,,,,,,53.91524901,0.039819239,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4206.0,1.0,R
49003960802,UT,Box Elder,1,,1361,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3981.19901,0.896666444,327.440378,0.073747833,1435.389184,0.898803496,444.9424543,0.870728873,,,,,,,,,,,,,,,10.42352967,0.007658729,,,3136.536394,0.706427116,264.8009219,0.059639847,1179.676719,0.73868298,336.0049397,0.657543913,,,,,,,,,,,,,,,10.42352967,0.007658729,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4440.0,0.0,U
49005000101,UT,Cache,0,,1414,0,10.0,0.0021744,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,4598.999996,0.999999999,1594.710987,0.346751682,1617.999993,0.999999995,444.000001,1.000000002,,,,,,,,,,,,,,,6.648125988,0.004701645,,,4598.999996,0.999999999,1594.710987,0.346751682,1617.999993,0.999999995,444.000001,1.000000002,,,,,,,,,,,,,,,6.648125988,0.004701645,,,54.92174506,0.011942106,24.00734471,0.005220123,21.01590059,0.012988814,4.505330174,0.01014714,,,,,,,,,,,,,,,0.092876895,6.57e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4599.0,1.0,R
49005000102,UT,Cache,0,,493,0,0.0,0.0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,0,,,,,,,1563.000001,1.000000001,407.9143063,0.260981642,546.9999985,0.999999997,178.9999992,0.999999995,,,,,,,,,,,,,,,1.761092259,0.003572195,,,1563.000001,1.000000001,407.9143063,0.260981642,546.9999985,0.999999997,178.9999992,0.999999995,,,,,,,,,,,,,,,1.761092259,0.003572195,,,856.3386863,0.547881437,159.6076239,0.102116202,297.6206163,0.544096191,106.6170751,0.595626118,,,,,,,,,,,,,,,0.252345353,0.000511857,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1563.0,1.0,R
49005000201,UT,Cache,1,,1019,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3141.10457,0.973080722,1182.466681,0.366315576,1063.476499,0.979260128,308.4402857,0.946135846,,,,,,,,,,,,,,,21.24278376,0.020846697,,,2361.531869,0.731577407,962.5597627,0.298190757,815.6806132,0.751087121,207.4272383,0.636279872,,,,,,,,,,,,,,,7.945990938,0.007797832,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3228.0,0.0,U
49005000202,UT,Cache,1,,2034,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,6325.814709,0.909796449,1474.145165,0.2120157,2351.150222,0.905333162,543.207221,0.896381553,,,,,,,,,,,,,,,45.64415381,0.022440587,,,4364.254214,0.627679306,1098.649282,0.158010827,1633.367395,0.628943933,376.6957693,0.62161018,,,,,,,,,,,,,,,36.75369326,0.018069662,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6953.0,0.0,U
49005000300,UT,Cache,0,,2038,0,324.0,0.0432461,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,7492.000018,1.000000002,2771.186922,0.369886135,2800.000018,1.000000006,439.0000001,1.0,,,,,,,,,,,,,,,9.999999889,0.004906771,,,7256.668014,0.968588897,2656.34635,0.354557708,2695.855766,0.962805631,432.3873351,0.984936982,,,,,,,,,,,,,,,9.999999889,0.004906771,,,11.46842705,0.001530756,3.899036547,0.000520427,3.620549303,0.001293053,1.52836706,0.003481474,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,7492.0,1.0,R
49005000401,UT,Cache,1,,1146,0,71.0,0.0212702,1,1,1,0,0,1,,,1,1,1,1,1,0,0,0,,,,,,,1896.140776,0.568046967,651.2331413,0.195096807,636.3301398,0.640815851,342.3976458,0.781729785,,,,,,,,,,,,,,,23.27616043,0.020310786,,,635.1354552,0.190274253,284.2466208,0.08515477,217.866859,0.219402678,140.393045,0.320532066,,,,,,,,,,,,,,,14.54042827,0.012687983,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3338.0,0.0,U
49005000402,UT,Cache,0,,911,0,0.0,0.0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,3117.999993,0.999999998,326.7273707,0.104787483,983.9999999,1.0,334.9999982,0.999999994,,,,,,,,,,,,,,,12.68337143,0.013922471,,,2515.995714,0.806926143,280.5259677,0.089969842,806.2710715,0.81938117,257.766243,0.769451472,,,,,,,,,,,,,,,12.68337143,0.013922471,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3118.0,1.0,R
49005000403,UT,Cache,1,,1567,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,5753.999941,0.99999999,1589.270191,0.276202675,2266.999982,0.999999992,363.9999965,0.99999999,,,,,,,,,,,,,,,17.42810143,0.011121954,,,5546.99524,0.964024199,1550.935828,0.269540464,2189.615897,0.965864974,345.4425058,0.949017873,,,,,,,,,,,,,,,16.50614175,0.010533594,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5754.0,0.0,U
49005000501,UT,Cache,1,,1889,0,108.0,0.0210608,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2725.362594,0.531466964,1737.060073,0.338740264,798.9791407,0.539850771,309.8355485,0.550329571,,,,,,,,,,,,,,,49.54168775,0.02622641,,,14.06980655,0.002743722,10.54185516,0.002055744,6.238290104,0.004215061,1.67012938,0.002966482,,,,,,,,,,,,,,,0.15793091,8.36e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5128.0,0.0,U
49005000502,UT,Cache,1,,1849,0,6.0,0.001147,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2749.782653,0.525670551,1442.760246,0.275809644,806.5281073,0.524741774,52.32937937,0.545097702,,,,,,,,,,,,,,,6.848789471,0.003704051,,,3.0946054,0.00059159,1.691910338,0.000323439,0.019404203,1.26e-05,0.448193263,0.00466868,,,,,,,,,,,,,,,0.031576593,1.71e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5231.0,0.0,U
49005000600,UT,Cache,1,,2201,0,869.0,0.1229485,0,1,0,1,1,1,,,0,1,0,1,0,0,0,1,,,,,,,4566.68886,0.646107649,3250.237599,0.459852518,419.8767205,0.498665939,151.3033609,0.381116778,,,,,,,,,,,,,,,102.1200457,0.046397113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,7068.0,0.0,U
49005000701,UT,Cache,1,,1335,0,678.0,0.15,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,4520.0,1.0,720.3478435,0.159368992,988.0000006,1.000000001,641.9999994,0.999999999,,,,,,,,,,,,,,,0.0,0.0,,,3516.271783,0.777936235,493.1388459,0.109101515,834.5084168,0.844644147,573.9020654,0.893928451,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4520.0,0.0,U
49005000702,UT,Cache,1,,489,0,1429.0,0.5253676,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2665.775371,0.980064475,2285.32714,0.840193802,252.4696382,0.942050889,3.736773543,0.934193386,,,,,,,,,,,,,,,41.8358259,0.085553836,,,420.0513659,0.154430649,379.2696896,0.139437386,1.82490059,0.006809331,0.0,0.0,,,,,,,,,,,,,,,0.930977292,0.001903839,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2720.0,0.0,U
49005000800,UT,Cache,1,,1980,0,55.0,0.0114703,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2031.333235,0.423635711,1639.850511,0.341991765,169.2283933,0.251453779,46.49297843,0.210375468,,,,,,,,,,,,,,,18.38271179,0.009284198,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4795.0,0.0,U
49005000900,UT,Cache,1,,1301,0,0.0,0.0,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,3324.046211,0.98519449,1715.093083,0.508326344,831.4323982,0.987449404,240.6298419,0.986187877,,,,,,,,,,,,,,,48.39031795,0.03719471,,,252.3327877,0.07478743,136.7418451,0.040528111,63.63397698,0.075574795,28.73344749,0.117760031,,,,,,,,,,,,,,,3.743274622,0.002877229,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3374.0,0.0,U
49005001001,UT,Cache,1,,839,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,2991.858144,0.988717166,1260.350393,0.41650707,1149.777417,0.988630625,103.2238322,0.983084117,,,,,,,,,,,,,,,0.0,0.0,,,2204.584383,0.728547384,868.5532692,0.287030162,887.4741648,0.763090425,66.08641401,0.629394419,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3026.0,0.0,U
49005001002,UT,Cache,1,,1697,0,0.0,0.0,0,1,0,1,1,1,,,0,1,0,1,0,0,0,1,,,,,,,3444.798325,0.755438229,2008.630001,0.440489035,1024.131205,0.742662222,244.5438164,0.88602832,,,,,,,,,,,,,,,141.3049882,0.083267524,,,443.7594175,0.097315662,210.9886836,0.046269448,152.7049,0.110735968,13.43677749,0.048683976,,,,,,,,,,,,,,,13.20549796,0.007781672,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4560.0,0.0,U
49005001101,UT,Cache,1,,1878,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3641.113607,0.650663618,720.8025705,0.12880675,1253.585208,0.685393772,417.2836787,0.712088189,,,,,,,,,,,,,,,51.20578904,0.027266128,,,1347.183221,0.24074039,164.1638782,0.029335932,409.6411574,0.223970015,179.4251087,0.306186192,,,,,,,,,,,,,,,3.551751949,0.001891242,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5596.0,0.0,U
49005001102,UT,Cache,1,,1343,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,4224.910733,0.998796864,721.967963,0.170678005,1352.846006,0.998410336,549.6069675,0.999285395,,,,,,,,,,,,,,,20.49528127,0.01526082,,,3608.570358,0.853089919,532.3968832,0.125862147,1156.381512,0.85341809,459.3053844,0.835100699,,,,,,,,,,,,,,,16.13525316,0.012014336,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4230.0,0.0,U
49005001201,UT,Cache,1,,1376,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,4955.000018,1.000000004,1324.163969,0.267237935,1887.000016,1.000000009,409.000001,1.000000002,,,,,,,,,,,,,,,21.20381146,0.015409747,,,3948.79004,0.796930381,1036.317894,0.209145892,1436.993479,0.761522776,333.2838375,0.814874908,,,,,,,,,,,,,,,17.1107661,0.01243515,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4955.0,0.0,U
49005001202,UT,Cache,1,,1409,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,5386.999923,0.999999986,1722.933347,0.319831696,2355.999961,0.999999983,229.9999984,0.999999993,,,,,,,,,,,,,,,27.5153083,0.019528253,,,5383.479429,0.999346469,1721.64013,0.319591633,2355.999961,0.999999983,228.7611645,0.994613759,,,,,,,,,,,,,,,27.4660623,0.019493302,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5387.0,0.0,U
49005001300,UT,Cache,0,,1721,0,41.0,0.0067026,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,6117.000007,1.000000001,1545.022257,0.25257843,2387.000004,1.000000002,543.0000038,1.000000007,,,,,,,,,,,,,,,45.81461575,0.026620927,,,6117.000007,1.000000001,1545.022257,0.25257843,2387.000004,1.000000002,543.0000038,1.000000007,,,,,,,,,,,,,,,45.81461575,0.026620927,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6117.0,1.0,R
49005001401,UT,Cache,1,,1107,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,2916.748719,0.712096855,1188.345628,0.290123444,1203.87793,0.740392331,138.6874285,0.633275929,,,,,,,,,,,,,,,26.98214402,0.024374114,,,251.8227594,0.061480166,99.59500166,0.024315186,94.57109717,0.058161806,14.54547738,0.066417705,,,,,,,,,,,,,,,2.303721034,0.002081049,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4096.0,0.0,U
